Date,Close/Last,Volume,Open,High,Low
10/25/2019,111.58,2387370,111.90,111.92,111.42
10/24/2019,111.82,2654666,111.89,112.07,111.78
10/23/2019,111.84,3305797,112.02,112.07,111.785
10/22/2019,111.80,3334545,111.81,111.845,111.50
10/21/2019,111.54,1735260,111.66,111.785,111.505
10/18/2019,111.95,2406526,111.92,112.12,111.8699
10/17/2019,111.85,3191143,111.80,112.085,111.72
10/16/2019,111.89,2755766,111.84,112.02,111.75
10/15/2019,111.67,6639548,112.16,112.24,111.64
10/14/2019,112.21,1932167,112.25,112.2856,112.16
10/11/2019,111.90,8685279,112.13,112.18,111.72
10/10/2019,112.67,3924427,113.06,113.08,112.56
10/09/2019,113.38,3337579,113.55,113.55,113.20
10/08/2019,113.67,4305746,113.82,113.865,113.48
10/07/2019,113.43,3193609,113.56,113.68,113.395
10/04/2019,113.81,4707644,113.58,113.885,113.51
10/03/2019,113.59,6128950,113.16,113.88,113.14
10/02/2019,113.00,3909055,112.73,113.1799,112.71
10/01/2019,112.61,8555112,111.85,112.86,111.8077
09/30/2019,112.47,2806200,112.21,112.51,112.1735
09/27/2019,112.38,4546123,112.23,112.49,112.19
09/26/2019,112.22,4234168,112.25,112.43,112.155
09/25/2019,111.98,8430899,112.59,112.69,111.90
09/24/2019,112.72,10525340,112.22,112.815,112.21
09/23/2019,112.16,13163940,112.14,112.4799,112.055
09/20/2019,112.00,9915042,111.54,112.02,111.48
09/19/2019,111.36,7148212,111.58,111.59,111.32
09/18/2019,111.31,5209854,111.57,111.80,111.20
09/17/2019,111.27,8255568,111.04,111.38,110.94
09/16/2019,110.98,5388257,110.90,111.10,110.75
09/13/2019,110.50,24188080,111.10,111.21,110.50
09/12/2019,111.52,8612525,112.10,112.16,111.35
09/11/2019,111.77,4736967,111.78,111.97,111.75
09/10/2019,111.88,4797360,112.53,112.625,111.88
09/09/2019,112.70,4818705,112.86,112.94,112.69
09/06/2019,113.40,3111001,113.34,113.53,113.265
09/05/2019,113.33,4597847,113.585,113.62,113.08
09/04/2019,114.25,3447044,113.95,114.30,113.945
09/03/2019,114.07,11753970,113.88,114.44,113.70
08/30/2019,114.01,3651077,113.775,114.05,113.74
08/29/2019,113.98,4232371,114.10,114.10,113.69
08/28/2019,114.20,2505433,114.35,114.39,114.12
08/27/2019,114.16,3267443,113.81,114.19,113.81
08/26/2019,113.67,7581565,113.73,113.93,113.58
08/23/2019,113.78,8222680,113.13,113.94,113.005
08/22/2019,113.02,5860399,113.05,113.37,112.995
08/21/2019,113.27,4921730,113.27,113.57,113.21
08/20/2019,113.57,3161828,113.52,113.66,113.455
08/19/2019,113.07,3693085,113.04,113.26,113.01
08/16/2019,113.61,4976230,113.51,113.67,113.17
08/15/2019,113.91,5240208,113.34,114.17,113.28
08/14/2019,113.19,8124271,113.09,113.29,113.00
08/13/2019,112.44,6005831,112.86,112.885,112.145
08/12/2019,112.84,4739934,112.54,112.9763,112.51
08/09/2019,112.13,2868961,112.38,112.60,112.06
08/08/2019,112.30,5178767,111.99,112.4077,111.66
08/07/2019,112.29,9665348,113.07,113.27,112.17
08/06/2019,112.29,6462448,111.88,112.30,111.785
08/05/2019,112.11,7626211,111.82,112.20,111.76
08/02/2019,111.15,8503301,110.94,111.20,110.84
08/01/2019,110.92,16938730,109.84,110.92,109.79
07/31/2019,109.87,6669714,109.56,109.99,109.39
07/30/2019,109.59,2514764,109.63,109.67,109.445
07/29/2019,109.54,2505561,109.62,109.66,109.52
07/26/2019,109.44,3004070,109.50,109.5084,109.3231
07/25/2019,109.46,3172045,109.52,109.53,109.23
07/24/2019,109.65,2268628,109.64,109.7465,109.56
07/23/2019,109.49,2329832,109.55,109.66,109.4237
07/22/2019,109.67,1629798,109.79,109.80,109.63
07/19/2019,109.62,1728139,109.59,109.73,109.51
07/18/2019,109.82,2386673,109.43,109.885,109.40
07/17/2019,109.55,2624401,109.23,109.56,109.22
07/16/2019,109.04,2766110,108.93,109.08,108.83
07/15/2019,109.28,1753174,109.14,109.28,109.0732
07/12/2019,109.05,4141939,108.92,109.165,108.89
07/11/2019,108.93,4769826,109.33,109.398,108.88
07/10/2019,109.47,4343742,109.51,109.62,109.34
07/09/2019,109.41,2061782,109.49,109.50,109.34
07/08/2019,109.48,3254286,109.75,109.815,109.48
07/05/2019,109.59,3664100,109.65,109.65,109.3423
07/03/2019,110.29,2607009,110.21,110.40,110.20
07/02/2019,110.08,3117098,109.81,110.145,109.79
07/01/2019,109.69,8191473,109.82,109.87,109.50
06/28/2019,110.02,4341481,109.87,110.109,109.81
06/27/2019,109.97,2538362,109.77,110.03,109.68
06/26/2019,109.64,6674975,109.95,109.95,109.60
06/25/2019,110.09,5251008,110.03,110.225,109.945
06/24/2019,109.92,3046256,109.74,109.94,109.71
06/21/2019,109.54,4305194,109.73,109.765,109.45
06/20/2019,109.99,4575008,110.04,110.28,109.965
06/19/2019,109.81,4541492,109.28,109.90,109.205
06/18/2019,109.51,4564921,109.75,109.80,109.4075
06/17/2019,109.30,3038808,109.30,109.38,109.1732
06/14/2019,109.32,3880735,109.16,109.3766,109.15
06/13/2019,109.24,1684700,109.07,109.33,109.045
06/12/2019,108.97,2062847,108.77,108.99,108.76
06/11/2019,108.685,2735811,108.62,108.768,108.575
06/10/2019,108.685,6071237,108.86,108.88,108.675
06/07/2019,109.23,2805926,109.40,109.42,109.14
06/06/2019,108.80,2392398,108.91,109.10,108.725
06/05/2019,108.82,7712307,108.96,109.125,108.76
06/04/2019,108.82,5503215,108.76,108.99,108.595
06/03/2019,109.22,23830910,108.88,109.335,108.765
05/31/2019,108.91,6020621,108.56,108.95,108.49
05/30/2019,108.19,3461100,107.86,108.2401,107.72
05/29/2019,107.80,5251806,108.09,108.235,107.78
05/28/2019,107.84,7038954,107.62,107.84,107.5323
05/24/2019,107.37,2422769,107.33,107.37,107.23
05/23/2019,107.40,6184489,107.01,107.56,107.01
05/22/2019,106.75,3561928,106.60,106.80,106.57
05/21/2019,106.43,2675307,106.48,106.5164,106.34
05/20/2019,106.55,2439557,106.75,106.84,106.53
05/17/2019,106.73,2128424,106.91,106.91,106.615
05/16/2019,106.68,3898355,106.65,106.715,106.55
05/15/2019,106.89,5512288,106.94,106.9731,106.74
05/14/2019,106.55,2573186,106.57,106.615,106.44
05/13/2019,106.65,5653357,106.57,106.735,106.52
05/10/2019,106.12,2855374,106.24,106.4179,106.05
05/09/2019,106.19,4224160,106.30,106.425,106.045
05/08/2019,105.91,4226574,106.21,106.25,105.86
05/07/2019,106.11,3965829,106.01,106.19,105.96
05/06/2019,105.75,3370060,105.88,105.92,105.73
05/03/2019,105.48,2625249,105.46,105.62,105.43
05/02/2019,105.34,3126155,105.53,105.57,105.27
05/01/2019,105.64,6870719,105.70,106.11,105.55
04/30/2019,105.90,3621942,105.63,105.93,105.615
04/29/2019,105.69,2715003,105.72,105.77,105.61
04/26/2019,105.91,2156091,105.97,105.99,105.85
04/25/2019,105.63,1457640,105.73,105.79,105.59
04/24/2019,105.76,3266709,105.66,105.77,105.64
04/23/2019,105.36,2462055,105.32,105.39,105.2833
04/22/2019,105.17,3630010,105.26,105.27,105.12
04/18/2019,105.32,4893179,105.33,105.455,105.29
04/17/2019,105.07,2348848,105.00,105.175,105.00
04/16/2019,105.05,5003641,105.19,105.245,105.03
04/15/2019,105.41,2410736,105.29,105.42,105.29
04/12/2019,105.27,6032092,105.39,105.45,105.27
04/11/2019,105.76,1547544,105.83,105.865,105.72
04/10/2019,106.00,2059767,105.92,106.07,105.905
04/09/2019,105.75,3210636,105.82,105.88,105.72
04/08/2019,105.56,3591492,105.71,105.755,105.555
04/05/2019,105.73,1749909,105.60,105.80,105.585
04/04/2019,105.68,2293705,105.615,105.72,105.55
04/03/2019,105.57,5207253,105.57,105.685,105.515
04/02/2019,105.90,7318597,105.82,105.92,105.761
04/01/2019,105.72,9430378,106.10,106.125,105.68
03/29/2019,106.67,2668915,106.47,106.68,106.435
03/28/2019,106.84,3769706,106.80,106.9067,106.655
03/27/2019,106.83,3555914,106.81,107.08,106.75
03/26/2019,106.52,7483688,106.39,106.685,106.343
03/25/2019,106.61,7828800,106.34,106.855,106.25
03/22/2019,106.34,4721870,106.09,106.51,106.04
03/21/2019,105.56,4633505,105.73,105.75,105.482
03/20/2019,105.61,8061698,105.03,105.64,105.01
03/19/2019,104.88,2138001,104.78,104.99,104.75
03/18/2019,104.95,4166201,104.99,105.08,104.94
03/15/2019,105.09,7844642,105.08,105.17,104.97
03/14/2019,104.76,2514646,104.86,104.905,104.65
03/13/2019,104.91,1714980,104.84,104.94,104.80
03/12/2019,104.95,4942779,104.74,105.00,104.70
03/11/2019,104.66,4654133,104.73,104.73,104.565
03/08/2019,104.74,5211967,104.69,104.83,104.58
03/07/2019,104.59,4822864,104.44,104.67,104.43
03/06/2019,104.24,2401564,103.99,104.285,103.99
03/05/2019,103.95,2112204,103.77,103.96,103.695
03/04/2019,103.89,3506592,103.73,103.9493,103.66
03/01/2019,103.57,9003040,103.74,103.85,103.57
02/28/2019,104.11,4949933,104.34,104.35,104.06
02/27/2019,104.38,2530612,104.57,104.58,104.30
02/26/2019,104.75,2647726,104.75,104.79,104.60
02/25/2019,104.44,2849605,104.43,104.50,104.36
02/22/2019,104.60,3351041,104.50,104.715,104.46
02/21/2019,104.29,4140206,104.30,104.34,104.22
02/20/2019,104.60,4751098,104.62,104.70,104.52
02/19/2019,104.62,8557378,104.63,104.695,104.55
02/15/2019,104.44,6878987,104.35,104.465,104.34
02/14/2019,104.54,10568670,104.61,104.615,104.41
02/13/2019,104.05,3772135,104.07,104.17,104.00
02/12/2019,104.31,3305304,104.38,104.39,104.215
02/11/2019,104.45,2637191,104.45,104.54,104.37
02/08/2019,104.61,2602723,104.63,104.73,104.59
02/07/2019,104.47,6937372,104.42,104.55,104.348
02/06/2019,104.13,3489763,104.28,104.285,104.07
02/05/2019,104.05,3331094,104.00,104.178,103.99
02/04/2019,103.87,7283506,103.97,103.97,103.81
02/01/2019,104.10,9191931,104.47,104.49,104.09
01/31/2019,104.88,10206450,104.64,104.93,104.61
01/30/2019,104.40,5788324,104.05,104.43,103.96
01/29/2019,104.16,2836679,103.94,104.16,103.93
01/28/2019,103.86,3116083,103.79,103.98,103.79
01/25/2019,103.83,2763332,103.89,103.94,103.73
01/24/2019,104.07,5233200,104.06,104.18,103.975
01/23/2019,103.74,3507319,103.61,103.85,103.575
01/22/2019,103.79,5814417,103.72,103.91,103.67
01/18/2019,103.43,6617519,103.61,103.72,103.35
01/17/2019,103.76,5328050,103.90,103.95,103.675
01/16/2019,103.95,4820794,103.89,104.00,103.805
01/15/2019,104.01,4148048,104.29,104.29,103.9712
01/14/2019,104.11,3090149,104.21,104.285,104.05
01/11/2019,104.17,3825731,104.14,104.26,104.07
01/10/2019,103.86,14412990,104.07,104.135,103.79
01/09/2019,103.91,3248650,103.84,103.99,103.77
01/08/2019,103.85,6879507,104.00,104.09,103.85
01/07/2019,104.11,5459196,104.52,104.565,104.07
01/04/2019,104.40,6616700,104.55,104.5872,104.27
01/03/2019,105.25,10616680,104.46,105.315,104.44
01/02/2019,104.42,18668520,104.31,104.43,104.18
12/31/2018,104.20,7227495,103.69,104.66,103.63
12/28/2018,103.81,4542620,103.42,103.82,103.385
12/27/2018,103.25,4602088,103.43,103.63,103.23
12/26/2018,102.99,5477738,103.47,103.62,102.95
12/24/2018,103.48,6372964,103.38,103.49,103.2631
12/21/2018,103.22,4918611,103.20,103.23,103.055
12/20/2018,103.13,8745162,103.45,103.465,103.09
12/19/2018,103.26,7710856,103.01,103.48,102.78
12/18/2018,102.90,4461364,102.75,102.95,102.68
12/17/2018,102.86,7626952,102.66,102.93,102.65
12/14/2018,102.56,3529993,102.57,102.715,102.515
12/13/2018,102.40,4116029,102.46,102.4981,102.335
12/12/2018,102.34,3727166,102.45,102.50,102.31
12/11/2018,102.62,5290089,102.64,102.85,102.50
12/10/2018,102.88,9045197,102.84,103.037,102.7101
12/07/2018,102.82,7319120,102.49,102.855,102.36
12/06/2018,102.52,9429900,102.65,102.965,102.50
12/04/2018,102.26,7748767,101.97,102.455,101.94
12/03/2018,101.79,6004914,101.44,101.79,101.405
11/30/2018,101.78,3069684,101.73,101.82,101.66
11/29/2018,101.58,4313021,101.59,101.73,101.46
