Date,Close/Last,Volume,Open,High,Low
11/09/2021,150.96,23430240,150.80,151.767,150.64
11/08/2021,149.02,12083910,148.96,149.28,148.51
11/05/2021,149.30,21513030,148.52,149.58,148.13
11/04/2021,147.10,15922380,145.87,147.36,145.85
11/03/2021,145.57,20639350,147.82,147.98,145.53
11/02/2021,147.09,9836737,146.50,147.57,146.50
11/01/2021,146.44,18035450,145.80,146.76,145.70
10/29/2021,147.69,19087340,146.47,148.00,146.32
10/28/2021,147.24,17497590,147.79,148.33,146.835
10/27/2021,147.74,22092260,146.40,148.18,145.93
10/26/2021,145.10,13671000,144.62,145.10,143.74
10/25/2021,143.91,8138047,143.67,144.30,143.63
10/22/2021,144.13,13740010,143.45,144.40,143.21
10/21/2021,142.56,13660020,143.00,143.15,142.23
10/20/2021,142.73,12782480,143.25,143.68,142.51
10/19/2021,143.70,12156570,144.66,144.73,143.65
10/18/2021,145.71,12115880,145.00,146.00,144.52
10/15/2021,145.03,11811540,145.00,145.14,144.47
10/14/2021,145.88,12950610,145.37,145.96,144.945
10/13/2021,145.34,23584830,144.61,145.53,144.5754
10/12/2021,143.94,17968950,142.63,144.01,142.48
10/11/2021,141.52,7213403,141.60,141.90,141.45
10/08/2021,141.88,17257750,142.255,142.35,141.525
10/07/2021,142.88,14856040,143.185,143.335,142.59
10/06/2021,144.39,18696690,144.23,144.715,144.025
10/05/2021,143.58,22659500,144.60,144.70,143.461
10/04/2021,144.98,28027600,144.67,145.46,144.10
10/01/2021,145.35,26151800,144.85,145.40,144.20
09/30/2021,144.32,22567560,144.10,144.515,143.65
09/29/2021,144.34,23569420,144.80,145.43,143.69
09/28/2021,144.09,26613490,144.33,145.07,143.64
09/27/2021,146.37,13464250,146.06,146.87,145.88
09/24/2021,146.91,20203940,147.84,147.85,146.735
09/23/2021,148.36,23853340,150.42,150.45,148.3401
09/22/2021,151.79,22277770,150.79,151.79,150.44
09/21/2021,150.89,10035770,150.71,150.96,150.20
09/20/2021,151.02,14660410,150.57,151.37,150.23
09/17/2021,149.17,13783030,149.182,149.36,148.70
09/16/2021,149.89,13328980,149.67,150.45,149.50
09/15/2021,150.58,11940560,151.21,151.25,149.93
09/14/2021,151.11,19918380,149.73,151.57,149.58
09/13/2021,149.30,15036060,149.042,149.49,148.95
09/10/2021,148.40,14894630,148.90,149.17,148.16
09/09/2021,149.72,20324740,148.17,149.89,147.85
09/08/2021,147.93,14533700,147.66,148.19,147.39
09/07/2021,146.93,15548170,147.262,147.52,146.655
09/03/2021,148.18,12928250,148.27,148.51,147.94
09/02/2021,149.54,9766003,149.24,149.55,148.75
09/01/2021,148.89,10807080,149.27,149.39,148.49
08/31/2021,148.83,15262400,149.67,150.09,148.50
08/30/2021,149.85,10596310,148.99,149.90,148.93
08/27/2021,149.46,15384740,148.57,149.485,148.33
08/26/2021,148.45,16657440,147.965,148.57,147.51
08/25/2021,148.04,16743810,149.21,149.37,147.58
08/24/2021,149.28,13835930,149.76,150.07,149.28
08/23/2021,150.45,10615040,150.20,150.495,149.92
08/20/2021,150.55,12388420,150.59,150.81,150.11
08/19/2021,150.45,15474590,150.31,150.46,149.81
08/18/2021,149.35,13143980,148.71,149.47,148.45
08/17/2021,148.85,14126880,148.88,149.47,148.67
08/16/2021,148.91,19171540,149.19,150.02,148.81
08/13/2021,148.55,18653830,146.83,148.56,146.81
08/12/2021,146.24,14710930,146.09,146.44,145.43
08/11/2021,146.48,17227610,146.412,147.23,145.71
08/10/2021,146.57,13716900,147.49,147.57,146.56
08/09/2021,147.25,12942620,148.152,148.56,147.23
08/06/2021,147.78,21144290,148.322,148.76,147.6909
08/05/2021,150.29,15345360,150.76,150.92,150.00
08/04/2021,151.06,18267910,151.50,151.82,149.72
08/03/2021,150.75,13361940,150.75,151.23,150.39
08/02/2021,150.67,21232710,149.454,151.23,149.18
07/30/2021,149.52,14342160,149.13,149.72,149.06
07/29/2021,148.82,11532030,148.78,149.22,148.53
07/28/2021,149.65,14346870,148.67,149.67,148.27
07/27/2021,149.64,13036600,149.33,149.69,148.99
07/26/2021,148.06,10737870,148.995,149.06,147.88
07/23/2021,148.50,12639260,147.94,148.655,147.89
07/22/2021,149.50,18136910,148.11,149.805,148.06
07/21/2021,148.10,19988910,148.18,148.50,146.67
07/20/2021,150.00,25674790,152.53,152.71,149.76
07/19/2021,151.46,40203890,150.95,151.95,150.62
07/16/2021,148.21,12787920,147.34,148.34,147.32
07/15/2021,148.49,18462700,147.95,148.60,147.03
07/14/2021,146.87,16038560,146.01,146.92,145.81
07/13/2021,145.22,23340380,146.82,147.46,144.64
07/12/2021,146.34,10610430,147.09,147.23,146.17
07/09/2021,146.53,14483630,146.87,146.99,146.49
07/08/2021,148.62,17487840,148.88,149.44,148.17
07/07/2021,148.04,20964390,147.57,148.56,147.22
07/06/2021,146.74,20037180,145.72,146.99,145.715
07/02/2021,145.04,9650170,144.23,145.04,144.11
07/01/2021,144.17,10810000,143.98,144.31,143.53
06/30/2021,144.35,15708860,144.25,144.93,144.07
06/29/2021,143.71,11218110,143.10,143.72,143.04
06/28/2021,143.47,11460930,142.72,143.80,142.70
06/25/2021,142.01,15562490,143.265,143.40,141.37
06/24/2021,143.50,8788460,143.42,143.90,143.33
06/23/2021,143.27,12041210,143.11,143.50,142.71
06/22/2021,143.64,14530320,142.17,143.68,142.12
06/21/2021,143.29,16485040,144.39,144.49,143.02
06/18/2021,145.73,26616910,144.28,146.04,144.12
06/17/2021,143.04,35225790,141.86,144.925,141.64
06/16/2021,140.93,19676260,141.40,141.67,140.21
06/15/2021,141.05,18207560,140.80,141.09,140.48
06/14/2021,141.22,9401341,142.10,142.10,141.015
06/11/2021,142.31,8646698,142.305,142.40,141.84
06/10/2021,142.54,19698410,140.83,142.56,140.68
06/09/2021,141.69,12768310,141.765,142.15,141.25
06/08/2021,140.45,11231220,140.655,140.66,140.21
06/07/2021,139.47,7799833,139.59,139.705,139.325
06/04/2021,139.90,15773740,138.52,139.90,138.52
06/03/2021,138.01,10994060,138.51,138.51,137.845
06/02/2021,138.53,7347905,138.55,138.79,138.32
06/01/2021,138.21,11778670,137.82,138.26,137.25
05/28/2021,138.44,10258040,138.582,139.30,138.34
05/27/2021,138.655,10695160,138.50,138.69,137.99
05/26/2021,139.22,9793707,139.59,139.91,138.88
05/25/2021,139.46,12346880,138.63,139.50,138.62
05/24/2021,138.18,6736459,137.99,138.58,137.89
05/21/2021,137.67,10171560,137.66,137.70,137.06
05/20/2021,137.23,13310500,136.76,137.49,136.67
05/19/2021,136.11,14296300,136.54,137.30,135.62
05/18/2021,136.44,11423070,136.40,136.57,136.07
05/17/2021,136.79,6112590,136.83,137.17,136.565
05/14/2021,137.08,17566730,136.53,137.08,136.22
05/13/2021,135.81,13074740,135.93,136.37,135.63
05/12/2021,135.60,20859430,136.67,136.80,135.36
05/11/2021,137.04,15158610,137.23,137.48,136.77
05/10/2021,137.82,15146250,138.95,139.25,137.69
05/07/2021,139.23,18346880,140.10,140.60,138.91
05/06/2021,139.92,21907930,139.25,140.19,139.2003
05/05/2021,139.69,11128150,139.03,139.85,138.92
05/04/2021,139.46,18640000,139.49,140.16,139.155
05/03/2021,138.52,16447650,138.70,139.645,138.28
04/30/2021,138.64,15692320,138.507,138.73,137.98
04/29/2021,138.32,17178230,137.45,138.36,137.125
04/28/2021,138.73,15263720,138.65,138.89,137.96
04/27/2021,138.64,14137280,139.59,139.82,138.525
04/26/2021,139.86,9103549,140.15,140.51,139.85
04/23/2021,140.06,12302250,140.38,140.47,139.49
04/22/2021,140.39,14156680,140.00,140.39,139.20
04/21/2021,139.78,11902160,139.54,139.91,139.07
04/20/2021,139.50,11476490,138.45,139.76,138.43
04/19/2021,138.86,13886870,138.74,139.31,138.55
04/16/2021,139.26,15238400,139.10,139.73,138.9308
04/15/2021,140.35,23896730,139.49,140.98,139.455
04/14/2021,138.04,7293169,138.03,138.2351,137.57
04/13/2021,138.48,13232790,137.30,138.51,137.20
04/12/2021,137.45,7658990,137.46,137.53,137.10
04/09/2021,137.51,8717951,137.50,138.19,137.09
04/08/2021,138.01,7847918,137.39,138.07,137.36
04/07/2021,136.88,11052830,137.45,138.10,136.88
04/06/2021,137.84,9282395,137.16,137.98,137.01
04/05/2021,136.91,8242978,136.55,136.97,135.94
04/01/2021,137.51,14885950,136.55,137.62,136.30
03/31/2021,135.45,19271280,136.34,136.59,134.98
03/30/2021,136.21,15020780,135.30,136.515,135.005
03/29/2021,135.50,13968080,136.83,136.8465,134.97
03/26/2021,136.66,8433292,136.42,137.2392,136.22
03/25/2021,137.14,20781960,138.386,138.655,137.09
03/24/2021,138.23,13862980,137.06,138.28,136.945
03/23/2021,137.49,16768450,136.585,137.54,136.15
03/22/2021,136.26,17047530,135.69,136.41,135.37
03/19/2021,134.75,18684950,134.08,134.83,133.80
03/18/2021,133.92,21622010,133.31,134.47,133.19
03/17/2021,135.29,27107490,135.15,135.525,134.15
03/16/2021,136.31,15567910,137.02,137.12,135.75
03/15/2021,136.86,11366660,136.49,137.09,136.41
03/12/2021,136.06,20402700,136.40,136.4591,135.65
03/11/2021,139.01,14150740,139.17,139.38,138.46
03/10/2021,140.02,12387640,139.80,140.15,139.28
03/09/2021,139.74,14463390,139.27,139.815,138.97
03/08/2021,137.83,15236620,138.83,138.90,137.83
03/05/2021,138.91,20598040,138.169,139.34,137.99
03/04/2021,138.64,22366560,139.632,139.94,137.96
03/03/2021,139.54,19763740,139.38,140.15,138.76
03/02/2021,141.07,12482220,140.40,141.13,140.295
03/01/2021,141.06,22050430,140.66,141.41,140.09
02/26/2021,143.12,45423330,140.77,143.30,139.68
02/25/2021,138.54,52621710,139.52,139.92,136.61
02/24/2021,140.84,17363060,139.352,141.175,139.16
02/23/2021,141.77,12658460,141.52,142.50,141.14
02/22/2021,142.18,13203870,143.03,143.74,141.72
02/19/2021,143.27,12741730,144.06,144.32,142.8517
02/18/2021,145.20,10755820,144.61,145.60,144.32
02/17/2021,145.79,11203330,145.95,146.38,144.98
02/16/2021,144.87,17789090,145.22,145.655,144.6625
02/12/2021,147.11,14088380,147.70,148.08,147.03
02/11/2021,148.96,11962760,149.679,149.79,148.75
02/10/2021,149.78,8079802,149.28,149.78,149.1409
02/09/2021,148.79,5218341,149.22,149.67,148.655
02/08/2021,148.68,11574770,148.30,149.265,148.035
02/05/2021,148.03,10258940,149.10,149.57,148.02
02/04/2021,149.28,8262613,149.16,149.49,148.80
02/03/2021,149.68,9633084,150.425,150.59,149.58
02/02/2021,151.02,9177457,150.74,151.085,150.52
02/01/2021,152.00,8165534,151.66,152.36,151.49
01/29/2021,152.00,14966240,151.42,152.49,151.30
01/28/2021,152.92,10667760,153.40,153.46,152.16
01/27/2021,153.77,7895249,154.07,154.50,153.53
01/26/2021,153.38,7690318,153.10,153.60,152.92
01/25/2021,153.67,8712616,152.76,153.69,152.635
01/22/2021,151.88,9507150,151.85,152.01,151.42
01/21/2021,151.39,8164729,151.44,151.75,151.10
01/20/2021,152.46,5368933,151.985,152.48,151.79
01/19/2021,152.31,9575571,151.62,152.36,151.505
01/15/2021,151.82,11624670,152.185,152.36,151.47
01/14/2021,151.22,14835460,152.58,152.64,150.79
01/13/2021,152.65,12533260,151.66,153.07,151.57
01/12/2021,150.95,12186310,150.79,151.16,149.925
01/11/2021,151.07,8380898,151.00,151.21,150.49
01/08/2021,151.32,13622820,151.48,151.96,150.66
01/07/2021,151.81,14651880,151.79,152.17,151.26
01/06/2021,153.16,22827290,153.82,153.85,152.29
01/05/2021,156.37,10458070,156.95,156.95,155.66
01/04/2021,157.54,13152870,156.67,158.18,156.535
12/31/2020,157.73,7742413,157.46,158.08,157.45
12/30/2020,157.50,9097313,156.82,157.53,156.68
12/29/2020,157.16,9030948,156.39,157.29,156.36
12/28/2020,157.36,7791093,156.38,157.45,156.095
12/24/2020,157.29,3117104,156.90,157.43,156.85
12/23/2020,156.67,9266649,156.62,156.69,155.46
12/22/2020,157.76,7378508,157.563,157.83,157.08
12/21/2020,156.95,8988176,157.20,157.34,156.45
12/18/2020,156.33,6505271,157.12,157.38,156.18
12/17/2020,156.80,9422697,158.13,158.46,156.43
12/16/2020,157.38,9954190,156.58,157.89,156.39
12/15/2020,157.80,6847676,157.78,158.39,157.31
12/14/2020,158.33,7535875,157.49,158.69,157.11
12/11/2020,158.77,8136090,158.65,159.39,158.32
12/10/2020,158.21,10025120,157.24,158.29,156.83
12/09/2020,156.82,7750059,156.55,157.32,156.015
12/08/2020,157.34,7397240,157.57,158.07,157.20
12/07/2020,156.60,9316138,156.35,156.88,156.18
12/04/2020,155.20,12734640,155.69,155.785,154.77
12/03/2020,157.51,9626457,156.94,157.82,156.58
12/02/2020,156.25,12114580,156.88,156.93,155.48
12/01/2020,157.50,13663890,158.55,158.74,156.68
11/30/2020,160.02,13071560,160.03,160.53,159.76
11/27/2020,160.22,4708153,159.61,160.27,159.58
11/25/2020,158.68,9146000,159.25,159.91,158.62
11/24/2020,159.17,10892970,159.99,160.0218,159.01
11/23/2020,160.77,11304790,160.82,160.99,160.28
11/20/2020,161.51,7247351,160.525,161.54,160.39
11/19/2020,160.09,10623320,159.97,160.72,159.84
11/18/2020,159.27,10333350,159.44,159.57,158.35
11/17/2020,158.81,7444575,158.77,159.16,158.59
11/16/2020,157.78,6310397,157.73,158.28,157.61
11/13/2020,158.16,7345549,158.36,158.50,157.91
11/12/2020,158.37,16001550,156.94,158.40,156.71
11/11/2020,155.72,5888233,155.02,155.94,154.97
11/10/2020,155.16,12560980,154.96,155.81,154.78
11/09/2020,156.06,23245040,155.97,156.15,154.625
11/06/2020,159.41,12408430,159.618,159.915,158.94
11/05/2020,161.36,18537530,161.64,161.74,160.58
11/04/2020,161.08,21570840,161.64,162.17,160.54
11/03/2020,157.66,16228700,157.85,157.98,157.04
11/02/2020,158.58,10810490,158.70,159.19,158.33
10/30/2020,157.57,13095940,159.03,159.35,157.57
10/29/2020,159.14,11932380,160.73,160.83,158.47
10/28/2020,160.70,11765780,161.38,161.46,160.20
10/27/2020,160.55,6062330,160.23,160.70,159.895
10/26/2020,159.48,7227337,159.21,160.02,159.01
10/23/2020,158.01,8784136,156.81,158.21,156.75
10/22/2020,157.05,12665820,158.29,158.63,156.97
10/21/2020,158.70,10453710,158.79,159.37,158.37
10/20/2020,159.25,11189210,159.86,160.01,158.95
10/19/2020,160.78,9286787,160.50,160.98,160.05
10/16/2020,161.39,8418197,161.66,162.32,161.10
10/15/2020,161.84,9458911,163.04,163.19,161.64
10/14/2020,162.12,6956736,162.33,162.75,161.9674
10/13/2020,161.75,7914641,161.21,161.83,161.18
10/12/2020,160.60,3962045,160.43,160.68,160.11
10/09/2020,160.09,8441506,159.52,160.27,158.81
10/08/2020,160.12,8431544,159.97,160.25,159.655
10/07/2020,159.26,9429580,159.56,160.417,158.86
10/06/2020,160.43,22419360,159.33,161.405,158.68
10/05/2020,159.57,14726050,160.95,160.95,159.52
10/02/2020,162.75,8829140,163.61,163.67,162.18
10/01/2020,163.36,11523870,162.51,163.7401,162.10
09/30/2020,163.26,12970990,164.00,164.00,162.55
09/29/2020,164.84,10297950,164.80,165.24,164.56
09/28/2020,164.65,4470504,164.87,164.90,164.37
09/25/2020,165.12,5140298,165.11,165.42,164.71
09/24/2020,165.12,8278072,164.96,165.12,164.62
09/23/2020,164.49,6224763,164.30,164.53,163.48
09/22/2020,164.27,10524500,164.44,164.88,163.87
09/21/2020,164.40,11086900,164.89,165.40,164.135
09/18/2020,163.57,7246282,164.17,164.24,163.34
09/17/2020,164.08,7813922,164.90,164.96,163.801
09/16/2020,163.58,8816914,164.78,164.89,162.9804
09/15/2020,164.07,6928498,164.17,164.47,163.79
09/14/2020,164.47,4274947,164.79,165.08,164.23
09/11/2020,164.48,5458222,164.31,164.57,164.08
09/10/2020,164.13,8847742,162.46,164.35,161.95
09/09/2020,163.30,9559005,163.94,164.25,162.7582
09/08/2020,163.74,13790420,164.37,165.26,163.74
09/04/2020,162.74,13780310,164.41,164.6984,162.45
09/03/2020,165.89,16416620,165.75,167.24,165.44
09/02/2020,165.42,15167720,163.51,165.56,163.49
09/01/2020,163.86,10587630,161.76,164.07,161.18
08/31/2020,162.19,11388110,161.60,163.25,161.56
08/28/2020,161.12,8415402,161.77,162.05,160.64
08/27/2020,161.24,19860110,164.76,164.82,161.16
08/26/2020,164.03,8276618,164.05,164.325,163.28
08/25/2020,164.66,10518300,164.35,165.09,163.83
08/24/2020,165.93,6490666,166.32,166.97,165.86
08/21/2020,166.20,6836242,165.77,166.33,165.01
08/20/2020,165.21,10320130,165.39,165.65,164.93
08/19/2020,163.73,12497750,165.37,165.6101,163.30
08/18/2020,164.76,8140643,164.36,164.87,164.085
08/17/2020,163.59,6901480,163.97,164.46,163.43
08/14/2020,163.18,6398178,163.81,164.15,163.16
08/13/2020,163.82,12744710,165.31,165.58,163.165
08/12/2020,165.59,11745840,165.70,166.065,164.99
08/11/2020,167.105,19234200,167.17,167.49,165.875
08/10/2020,169.12,6408461,170.22,170.25,169.07
08/07/2020,169.88,8176856,171.28,171.50,169.58
08/06/2020,171.02,9481800,171.38,172.25,170.62
08/05/2020,170.07,6954183,170.06,170.56,169.69
08/04/2020,171.57,9878888,170.83,171.58,170.72
08/03/2020,169.95,9067756,169.24,169.99,168.97
07/31/2020,171.00,8886264,170.15,171.4554,169.94
07/30/2020,171.11,9376128,171.05,171.26,170.75
07/29/2020,169.99,6733733,170.05,170.39,168.98
07/28/2020,170.28,8520714,169.54,170.34,169.43
07/27/2020,169.11,6146734,170.25,170.30,168.99
07/24/2020,169.74,7520837,169.01,169.92,168.8695
07/23/2020,169.75,10471800,168.92,169.88,168.48
07/22/2020,167.79,6592084,168.26,168.46,167.69
07/21/2020,167.29,8455112,167.30,167.72,167.075
07/20/2020,167.19,6907518,167.51,167.62,166.80
07/17/2020,166.78,8550164,167.27,167.40,166.47
07/16/2020,167.13,9107383,167.40,167.77,167.04
07/15/2020,166.34,7840586,165.92,166.945,165.8291
07/14/2020,167.12,11344640,167.93,168.14,166.98
07/13/2020,166.88,8054011,165.50,166.96,165.23
07/10/2020,166.33,8478375,167.95,168.21,166.16
07/09/2020,167.17,13373100,164.66,167.45,164.60
07/08/2020,164.55,7253883,164.32,164.92,163.83
07/07/2020,165.21,12791950,163.42,165.34,163.20
07/06/2020,162.92,7972668,162.33,163.02,161.75
07/02/2020,163.59,7599940,162.70,163.74,162.24
07/01/2020,163.42,13181260,162.81,163.56,162.15
06/30/2020,163.93,14841680,165.23,165.29,163.48
06/29/2020,164.73,7274571,164.85,165.27,164.38
06/26/2020,165.25,12119310,164.25,165.32,164.18
06/25/2020,163.50,10967980,164.21,164.35,163.40
06/24/2020,163.03,11436500,161.53,163.09,161.52
06/23/2020,161.30,9088580,161.48,162.06,161.12
06/22/2020,162.41,9319961,163.19,163.4184,162.07
06/19/2020,162.39,8565778,161.00,162.50,160.91
06/18/2020,162.26,7691375,162.04,162.48,161.61
06/17/2020,160.56,7113900,160.27,160.77,159.34
06/16/2020,159.90,13701300,159.41,161.23,158.70
06/15/2020,162.39,7760836,163.89,164.22,162.14
06/12/2020,162.30,9716433,162.41,163.66,162.05
06/11/2020,163.88,17086370,163.245,164.23,162.63
06/10/2020,160.84,13135520,159.24,160.90,159.05
06/09/2020,158.49,9095265,159.05,159.64,158.30
06/08/2020,156.71,10346680,155.07,156.85,155.05
06/05/2020,156.11,17778550,154.61,156.16,153.16
06/04/2020,157.23,14038570,158.92,159.01,157.185
06/03/2020,159.54,12255740,160.18,160.33,158.94
06/02/2020,161.69,11517050,161.67,162.093,161.25
06/01/2020,162.28,13353300,162.10,162.44,161.67
05/29/2020,163.59,14662050,162.71,164.09,162.355
05/28/2020,162.43,10276170,161.96,162.57,161.66
05/27/2020,163.03,8047360,162.785,163.91,162.59
05/26/2020,163.33,8098939,163.71,163.79,162.975
05/22/2020,165.55,4956814,164.72,165.68,164.61
05/21/2020,164.56,8920309,164.86,165.36,164.29
05/20/2020,164.15,10927270,163.17,164.70,162.88
05/19/2020,163.66,8639263,162.52,163.70,162.48
05/18/2020,163.05,10073990,164.93,165.055,162.42
05/15/2020,166.71,7225634,168.30,168.49,166.33
05/14/2020,167.14,10080360,167.32,168.15,167.05
05/13/2020,165.52,13305580,165.09,166.29,164.8272
05/12/2020,164.37,10057350,163.16,164.93,163.13
05/11/2020,162.70,8713747,163.66,164.22,162.095
05/08/2020,163.98,8130474,164.49,165.40,163.68
05/07/2020,166.14,9165455,163.56,166.37,163.34
05/06/2020,163.41,14721520,163.23,163.64,162.05
05/05/2020,166.09,7831916,165.57,166.27,165.27
05/04/2020,167.16,8300923,167.56,167.68,166.48
05/01/2020,167.95,10209420,167.50,168.11,166.44
04/30/2020,166.74,11606070,168.74,169.23,166.71
04/29/2020,168.71,8619566,169.53,170.26,167.96
04/28/2020,169.59,9905415,168.55,169.85,168.45
04/27/2020,167.66,9039484,169.66,169.75,167.44
04/24/2020,170.84,6211804,169.61,170.84,169.57
04/23/2020,170.44,5968584,169.87,170.93,169.605
04/22/2020,169.54,6230495,169.97,170.39,168.705
04/21/2020,171.29,7850725,171.93,172.15,170.78
04/20/2020,169.16,6462639,168.44,169.29,167.96
04/17/2020,167.81,8612119,169.82,170.84,167.27
04/16/2020,170.09,8265414,169.26,170.315,169.0156
04/15/2020,168.18,10027750,166.80,168.60,166.74
04/14/2020,163.84,9019531,163.84,164.74,163.48
04/13/2020,163.88,8750297,164.75,165.71,163.88
04/09/2020,165.39,14260810,164.28,165.79,163.78
04/08/2020,165.09,10147080,165.11,166.19,164.13
04/07/2020,166.30,13811850,164.96,166.42,163.71
04/06/2020,168.06,9434786,167.00,168.27,166.53
04/03/2020,168.50,6570840,168.55,170.33,168.14
04/02/2020,168.10,5771227,168.83,169.22,167.26
04/01/2020,167.04,11334700,168.48,168.96,166.40
03/31/2020,164.97,11464940,165.70,166.92,164.56
03/30/2020,166.32,13473210,168.30,170.11,165.94
03/27/2020,167.70,12550010,165.52,168.25,164.59
03/26/2020,163.34,10576590,163.995,165.68,162.27
03/25/2020,162.54,10750560,163.59,166.68,161.62
03/24/2020,162.91,11948560,161.25,165.45,160.41
03/23/2020,166.00,19971810,157.50,166.69,156.57
03/20/2020,159.43,20863060,153.30,159.43,152.11
03/19/2020,148.28,21175270,146.95,153.45,145.25
03/18/2020,144.35,47060980,152.84,154.14,139.0105
03/17/2020,152.98,18570870,163.50,165.63,152.71
03/16/2020,163.91,30496700,160.38,166.15,157.81
03/13/2020,153.94,19812860,155.00,158.20,152.19
03/12/2020,157.50,24361840,163.51,166.36,155.66
03/11/2020,156.53,29594070,165.43,167.03,155.63
03/10/2020,162.51,37728250,169.635,172.93,162.03
03/09/2020,171.29,41552820,179.10,179.70,170.34
03/06/2020,166.77,76288340,167.30,169.33,164.11
03/05/2020,158.52,17786220,157.13,158.82,156.81
03/04/2020,154.67,23463690,156.41,157.35,154.19
03/03/2020,156.33,38608020,153.81,159.70,152.36
03/02/2020,153.94,28152380,155.30,156.50,153.76
02/28/2020,155.31,45010770,154.45,155.9799,154.16
02/27/2020,151.88,30687930,152.70,153.08,150.83
02/26/2020,150.25,22599520,149.95,151.72,149.58
02/25/2020,151.05,20802920,150.21,151.7553,150.14
02/24/2020,150.25,15929280,150.83,150.96,150.00
02/21/2020,148.04,13861570,147.80,148.88,147.65
02/20/2020,146.67,9332916,146.08,146.94,145.9985
02/19/2020,145.53,5707712,145.12,145.62,144.98
02/18/2020,145.54,6912053,145.34,146.05,144.92
02/14/2020,144.55,7137363,144.76,145.08,144.45
02/13/2020,143.92,7883440,143.44,144.20,143.27
02/12/2020,143.37,5595525,143.37,143.55,142.99
02/11/2020,144.10,7784102,144.59,144.72,143.94
02/10/2020,144.83,6699265,145.10,145.25,144.68
02/07/2020,144.43,11374830,144.22,144.74,143.87
02/06/2020,142.65,6683128,142.18,142.88,142.00
02/05/2020,142.01,10782160,142.30,142.70,141.90
02/04/2020,143.58,11388280,143.99,144.14,143.06
02/03/2020,145.54,15310740,144.945,145.755,144.12
01/31/2020,145.90,14538100,145.17,145.99,145.09
01/30/2020,144.58,14711790,144.90,145.67,144.29
01/29/2020,144.56,9567654,143.44,144.70,143.43
01/28/2020,143.16,10612920,143.925,144.085,142.82
01/27/2020,144.29,10935240,143.95,144.29,143.5004
01/24/2020,142.08,8584952,141.42,142.55,141.30
01/23/2020,140.94,9747418,140.845,141.38,140.78
01/22/2020,139.96,6317029,139.72,140.14,139.59
01/21/2020,139.47,6794885,138.81,139.65,138.77
01/17/2020,138.02,9693280,137.58,138.14,137.36
01/16/2020,139.21,6798593,139.26,139.53,138.74
01/15/2020,139.65,6290520,139.52,139.76,139.02
01/14/2020,138.73,13921030,138.18,138.82,138.135
01/13/2020,138.02,5967295,137.88,138.09,137.39
01/10/2020,138.44,8776937,137.67,138.47,137.6299
01/09/2020,137.22,7412990,136.00,137.435,135.905
01/08/2020,136.74,10626390,137.93,138.31,136.32
01/07/2020,137.645,8456431,138.22,138.47,137.64
01/06/2020,138.33,11370200,139.69,139.71,138.15
01/03/2020,139.12,12366830,138.27,139.16,137.88
01/02/2020,137.015,11034460,136.79,137.53,136.665
12/31/2019,135.48,10707520,136.21,136.46,135.38
12/30/2019,136.82,7979841,135.89,136.90,135.66
12/27/2019,137.32,7300695,137.44,137.63,137.29
12/26/2019,137.17,5290981,136.91,137.22,136.51
12/24/2019,136.84,4667428,135.92,137.06,135.89
12/23/2019,136.45,5175177,136.81,136.9687,136.00
12/20/2019,136.65,5455919,136.13,136.69,135.93
12/19/2019,136.47,6591083,136.00,136.86,135.7601
12/18/2019,136.47,6244828,137.30,137.45,136.28
12/17/2019,137.60,6179893,138.21,138.34,137.21
12/16/2019,137.79,9160997,138.40,138.46,137.43
12/13/2019,139.04,11335350,138.12,139.61,137.23
12/12/2019,137.45,14868130,139.19,139.2846,136.61
12/11/2019,139.75,6257375,139.30,140.14,139.23
12/10/2019,138.66,4947745,139.18,139.35,138.41
12/09/2019,138.65,4155592,138.99,139.11,138.57
12/06/2019,138.35,7931904,138.03,139.12,137.86
12/05/2019,139.12,7274024,138.66,139.44,138.60
12/04/2019,139.80,8588810,140.34,140.50,139.21
12/03/2019,141.21,13323800,140.04,141.77,139.93
12/02/2019,138.31,17705000,138.14,138.67,137.95
11/29/2019,140.42,6251071,140.62,140.68,139.78
11/27/2019,140.72,4096955,140.60,140.91,140.42
11/26/2019,141.13,4281650,141.00,141.31,140.94
11/25/2019,140.31,4157476,140.30,140.53,140.18
11/22/2019,139.90,4666026,140.10,140.28,139.68
11/21/2019,139.72,5981899,139.64,140.08,139.12
11/20/2019,140.60,7909901,139.91,140.60,139.77
11/19/2019,139.16,7893300,138.37,139.24,138.37
11/18/2019,138.01,5944030,138.21,138.61,137.93
11/15/2019,137.76,4657758,137.48,138.16,137.43
11/14/2019,137.91,10272800,137.80,138.44,137.67
11/13/2019,136.50,6751842,136.81,136.96,136.165
11/12/2019,135.62,5773630,135.28,135.9499,134.788
11/11/2019,135.00,4578098,135.38,135.39,134.64
11/08/2019,134.91,10227220,135.15,135.95,134.78
11/07/2019,135.48,19214110,136.35,136.36,134.45
11/06/2019,137.98,9353012,138.02,138.41,137.34
11/05/2019,137.15,13496330,137.22,137.44,136.73
11/04/2019,138.71,11134600,138.97,139.14,138.53
11/01/2019,140.56,11425490,140.73,141.27,139.79
10/31/2019,141.24,15835800,140.48,141.677,140.43
10/30/2019,139.36,10914150,137.77,139.45,137.77
10/29/2019,137.35,5296576,137.62,137.74,137.17
10/28/2019,137.26,11402050,137.58,137.58,136.99
10/25/2019,138.52,5669966,139.53,139.55,138.31
10/24/2019,139.20,6830080,139.68,140.24,139.03
